ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALTHM,AVERAGETHM
94065,10,2017,Gas- Residential,N,4201,85057,20
94065,11,2017,Gas- Residential,N,4206,137990,33
94065,12,2017,Gas- Residential,N,4206,271416,65
94066,10,2017,Gas- Residential,N,11391,313227,27
94066,11,2017,Gas- Residential,N,11391,459537,40
94066,12,2017,Gas- Residential,N,11397,734685,64
94070,10,2017,Gas- Residential,N,11117,279878,25
94070,11,2017,Gas- Residential,N,11131,499893,45
94070,12,2017,Gas- Residential,N,11131,897656,81
94080,10,2017,Gas- Residential,N,17442,456620,26
94080,11,2017,Gas- Residential,N,17454,594542,34
94080,12,2017,Gas- Residential,N,17440,944489,54
94085,10,2017,Gas- Residential,N,5602,142691,25
94085,11,2017,Gas- Residential,N,5607,190948,34
94085,12,2017,Gas- Residential,N,5612,317983,57
94086,10,2017,Gas- Residential,N,12211,315469,26
94086,11,2017,Gas- Residential,N,12220,476083,39
94086,12,2017,Gas- Residential,N,12237,845715,69
94087,10,2017,Gas- Residential,N,17092,408195,24
94087,11,2017,Gas- Residential,N,17073,744152,44
94087,12,2017,Gas- Residential,N,17075,1404055,82
94089,10,2017,Gas- Residential,N,3356,95362,28
94089,11,2017,Gas- Residential,N,3363,132608,39
94089,12,2017,Gas- Residential,N,3372,228934,68
94102,10,2017,Gas- Residential,N,5392,192202,36
94102,11,2017,Gas- Residential,N,5389,236068,44
94102,12,2017,Gas- Residential,N,5371,294554,55
94103,10,2017,Gas- Residential,N,5851,179636,31
94103,11,2017,Gas- Residential,N,5847,208519,36
94103,12,2017,Gas- Residential,N,5851,272539,47
94104,10,2017,Gas- Residential,Y,0,0,NA
94104,11,2017,Gas- Residential,Y,0,0,NA
94104,12,2017,Gas- Residential,Y,0,0,NA
94105,10,2017,Gas- Residential,N,194,21924,113
94105,11,2017,Gas- Residential,N,194,27025,139
94105,12,2017,Gas- Residential,N,196,34545,176
94107,10,2017,Gas- Residential,Y,5567,160875,29
94107,11,2017,Gas- Residential,Y,5571,210968,38
94107,12,2017,Gas- Residential,Y,5608,301688,54
94108,10,2017,Gas- Residential,Y,3516,122277,35
94108,11,2017,Gas- Residential,Y,3524,149984,43
94108,12,2017,Gas- Residential,Y,3528,188247,53
94109,10,2017,Gas- Residential,N,19704,675004,34
94109,11,2017,Gas- Residential,N,19666,858182,44
94109,12,2017,Gas- Residential,N,19637,1061020,54
94110,10,2017,Gas- Residential,N,22303,495409,22
94110,11,2017,Gas- Residential,N,22279,656857,29
94110,12,2017,Gas- Residential,N,22256,964680,43
94111,10,2017,Gas- Residential,Y,0,0,NA
94111,11,2017,Gas- Residential,Y,0,0,NA
94111,12,2017,Gas- Residential,Y,0,0,NA
94112,10,2017,Gas- Residential,N,18500,514294,28
94112,11,2017,Gas- Residential,N,18504,642412,35
94112,12,2017,Gas- Residential,N,18475,932472,50
94114,10,2017,Gas- Residential,N,14500,340290,23
94114,11,2017,Gas- Residential,N,14489,483536,33
94114,12,2017,Gas- Residential,N,14473,731690,51
94115,10,2017,Gas- Residential,N,10807,392267,36
94115,11,2017,Gas- Residential,N,10807,517569,48
94115,12,2017,Gas- Residential,N,10798,698038,65
94116,10,2017,Gas- Residential,N,13085,341085,26
94116,11,2017,Gas- Residential,N,13105,463070,35
94116,12,2017,Gas- Residential,N,13096,699720,53
94117,10,2017,Gas- Residential,N,15900,401205,25
94117,11,2017,Gas- Residential,N,15890,536887,34
94117,12,2017,Gas- Residential,N,15871,759548,48
94118,10,2017,Gas- Residential,N,14827,428936,29
94118,11,2017,Gas- Residential,N,14851,556222,37
94118,12,2017,Gas- Residential,N,14821,803609,54
94121,10,2017,Gas- Residential,N,14987,404154,27
94121,11,2017,Gas- Residential,N,15004,520964,35
94121,12,2017,Gas- Residential,N,14997,760016,51
94122,10,2017,Gas- Residential,N,18771,473064,25
94122,11,2017,Gas- Residential,N,18799,627141,33
94122,12,2017,Gas- Residential,N,18795,944957,50
94123,10,2017,Gas- Residential,N,11955,367691,31
94123,11,2017,Gas- Residential,N,11922,491040,41
94123,12,2017,Gas- Residential,N,11910,694460,58
94124,10,2017,Gas- Residential,N,7996,235059,29
94124,11,2017,Gas- Residential,N,8015,292263,36
94124,12,2017,Gas- Residential,N,8042,412910,51
94127,10,2017,Gas- Residential,N,6725,209701,31
94127,11,2017,Gas- Residential,N,6727,314475,47
94127,12,2017,Gas- Residential,N,6728,483075,72
94129,10,2017,Gas- Residential,N,650,42835,66
94129,11,2017,Gas- Residential,N,653,58411,89
94129,12,2017,Gas- Residential,N,649,85349,132
94131,10,2017,Gas- Residential,N,10188,258623,25
94131,11,2017,Gas- Residential,N,10186,384813,38
94131,12,2017,Gas- Residential,N,10181,563014,55
94132,10,2017,Gas- Residential,N,6031,261246,43
94132,11,2017,Gas- Residential,N,6043,325832,54
94132,12,2017,Gas- Residential,N,6033,458663,76
94133,10,2017,Gas- Residential,N,7703,214934,28
94133,11,2017,Gas- Residential,N,7704,273991,36
94133,12,2017,Gas- Residential,N,7684,368769,48
94134,10,2017,Gas- Residential,N,8839,246565,28
94134,11,2017,Gas- Residential,N,8841,302985,34
94134,12,2017,Gas- Residential,N,8836,441431,50
94158,10,2017,Gas- Residential,Y,0,0,NA
94158,11,2017,Gas- Residential,Y,0,0,NA
94158,12,2017,Gas- Residential,Y,0,0,NA
94303,10,2017,Gas- Residential,N,5712,166228,29
94303,11,2017,Gas- Residential,N,5709,221885,39
94303,12,2017,Gas- Residential,N,5699,375566,66
94305,10,2017,Gas- Residential,Y,854,60259,71
94305,11,2017,Gas- Residential,Y,853,113821,133
94305,12,2017,Gas- Residential,Y,853,179147,210
94306,10,2017,Gas- Residential,Y,0,0,NA
94306,11,2017,Gas- Residential,Y,0,0,NA
94306,12,2017,Gas- Residential,Y,0,0,NA
94401,10,2017,Gas- Residential,N,8774,240044,27
94401,11,2017,Gas- Residential,N,8779,323644,37
94401,12,2017,Gas- Residential,N,8772,522635,60
94402,10,2017,Gas- Residential,N,8600,259155,30
94402,11,2017,Gas- Residential,N,8604,453736,53
94402,12,2017,Gas- Residential,N,8611,812380,94
94403,10,2017,Gas- Residential,N,13167,337152,26
94403,11,2017,Gas- Residential,N,13182,527292,40
94403,12,2017,Gas- Residential,N,13184,946987,72
94404,10,2017,Gas- Residential,N,9665,249426,26
94404,11,2017,Gas- Residential,N,9676,381485,39
94404,12,2017,Gas- Residential,N,9690,727280,75
94501,10,2017,Gas- Residential,N,19462,464332,24
94501,11,2017,Gas- Residential,N,19445,742667,38
94501,12,2017,Gas- Residential,N,19441,1298680,67
94502,10,2017,Gas- Residential,N,5043,94181,19
94502,11,2017,Gas- Residential,N,5040,171901,34
94502,12,2017,Gas- Residential,N,5036,353060,70
94503,10,2017,Gas- Residential,N,5430,114055,21
94503,11,2017,Gas- Residential,N,5465,201500,37
94503,12,2017,Gas- Residential,N,5478,376623,69
94505,10,2017,Gas- Residential,N,5239,90525,17
94505,11,2017,Gas- Residential,N,5249,199292,38
94505,12,2017,Gas- Residential,N,5258,474759,90
94506,10,2017,Gas- Residential,N,8148,242828,30
94506,11,2017,Gas- Residential,N,8155,521484,64
94506,12,2017,Gas- Residential,N,8160,978821,120
94507,10,2017,Gas- Residential,N,5324,237326,45
94507,11,2017,Gas- Residential,N,5326,468830,88
94507,12,2017,Gas- Residential,N,5322,885555,166
94508,10,2017,Gas- Residential,N,752,24257,32
94508,11,2017,Gas- Residential,N,752,52407,70
94508,12,2017,Gas- Residential,N,753,63656,85
94509,10,2017,Gas- Residential,N,20736,358420,17
94509,11,2017,Gas- Residential,N,20745,695432,34
94509,12,2017,Gas- Residential,N,20742,1428884,69
94510,10,2017,Gas- Residential,N,10231,182094,18
94510,11,2017,Gas- Residential,N,10228,348909,34
94510,12,2017,Gas- Residential,N,10231,679155,66
94512,10,2017,Gas- Residential,Y,0,0,NA
94512,11,2017,Gas- Residential,Y,0,0,NA
94512,12,2017,Gas- Residential,Y,0,0,NA
94513,10,2017,Gas- Residential,N,19514,336449,17
94513,11,2017,Gas- Residential,N,19547,667499,34
94513,12,2017,Gas- Residential,N,19594,1529266,78
94514,10,2017,Gas- Residential,N,663,10725,16
94514,11,2017,Gas- Residential,N,663,20328,31
94514,12,2017,Gas- Residential,N,662,45535,69
94515,10,2017,Gas- Residential,N,1636,38747,24
94515,11,2017,Gas- Residential,N,1633,87086,53
94515,12,2017,Gas- Residential,N,1632,134640,82
94517,10,2017,Gas- Residential,N,4035,85578,21
94517,11,2017,Gas- Residential,N,4036,196153,49
94517,12,2017,Gas- Residential,N,4034,380364,94
94518,10,2017,Gas- Residential,N,9241,182158,20
94518,11,2017,Gas- Residential,N,9233,363968,39
94518,12,2017,Gas- Residential,N,9239,751955,81
94519,10,2017,Gas- Residential,N,6598,125969,19
94519,11,2017,Gas- Residential,N,6595,250300,38
94519,12,2017,Gas- Residential,N,6588,511638,78
94520,10,2017,Gas- Residential,N,10675,213251,20
94520,11,2017,Gas- Residential,N,10673,346006,32
94520,12,2017,Gas- Residential,N,10646,640646,60
94521,10,2017,Gas- Residential,N,15182,279914,18
94521,11,2017,Gas- Residential,N,15175,565031,37
94521,12,2017,Gas- Residential,N,15168,1125403,74
94523,10,2017,Gas- Residential,N,11687,246942,21
94523,11,2017,Gas- Residential,N,11697,495550,42
94523,12,2017,Gas- Residential,N,11695,978512,84
94525,10,2017,Gas- Residential,Y,1522,35369,23
94525,11,2017,Gas- Residential,Y,1520,58365,38
94525,12,2017,Gas- Residential,Y,1514,104450,69
94526,10,2017,Gas- Residential,N,11825,338772,29
94526,11,2017,Gas- Residential,N,11823,705034,60
94526,12,2017,Gas- Residential,N,11833,1359184,115
94528,10,2017,Gas- Residential,N,369,21392,58
94528,11,2017,Gas- Residential,N,371,40839,110
94528,12,2017,Gas- Residential,N,371,72357,195
94530,10,2017,Gas- Residential,N,9695,204845,21
94530,11,2017,Gas- Residential,N,9685,338950,35
94530,12,2017,Gas- Residential,N,9673,559965,58
94531,10,2017,Gas- Residential,N,12746,223733,18
94531,11,2017,Gas- Residential,N,12754,431780,34
94531,12,2017,Gas- Residential,N,12755,934253,73
94533,10,2017,Gas- Residential,Y,22903,449680,20
94533,11,2017,Gas- Residential,Y,22898,855994,37
94533,12,2017,Gas- Residential,Y,22905,1577015,69
94534,10,2017,Gas- Residential,N,12598,232649,18
94534,11,2017,Gas- Residential,N,12601,513421,41
94534,12,2017,Gas- Residential,N,12600,1023526,81
94535,10,2017,Gas- Residential,Y,0,0,NA
94535,11,2017,Gas- Residential,Y,0,0,NA
94535,12,2017,Gas- Residential,Y,0,0,NA
94536,10,2017,Gas- Residential,N,21068,475345,23
94536,11,2017,Gas- Residential,N,21071,718246,34
94536,12,2017,Gas- Residential,N,21072,1408425,67
94538,10,2017,Gas- Residential,N,15392,366448,24
94538,11,2017,Gas- Residential,N,15400,514419,33
94538,12,2017,Gas- Residential,N,15392,939112,61
94539,10,2017,Gas- Residential,N,15522,317780,20
94539,11,2017,Gas- Residential,N,15531,573233,37
94539,12,2017,Gas- Residential,N,15529,1201722,77
94541,10,2017,Gas- Residential,N,19061,437170,23
94541,11,2017,Gas- Residential,N,19089,619323,32
94541,12,2017,Gas- Residential,N,19082,1043805,55
94542,10,2017,Gas- Residential,N,4090,98572,24
94542,11,2017,Gas- Residential,N,4093,177869,43
94542,12,2017,Gas- Residential,N,4101,297836,73
94544,10,2017,Gas- Residential,N,19530,470331,24
94544,11,2017,Gas- Residential,N,19550,637317,33
94544,12,2017,Gas- Residential,N,19540,1131490,58
94545,10,2017,Gas- Residential,N,8855,193495,22
94545,11,2017,Gas- Residential,N,8875,273732,31
94545,12,2017,Gas- Residential,N,8883,529781,60
94546,10,2017,Gas- Residential,N,15358,329070,21
94546,11,2017,Gas- Residential,N,15345,560027,36
94546,12,2017,Gas- Residential,N,15340,997394,65
94547,10,2017,Gas- Residential,N,8116,158013,19
94547,11,2017,Gas- Residential,N,8112,288074,36
94547,12,2017,Gas- Residential,N,8118,543850,67
94548,10,2017,Gas- Residential,Y,0,0,NA
94548,11,2017,Gas- Residential,Y,0,0,NA
94548,12,2017,Gas- Residential,Y,0,0,NA
94549,10,2017,Gas- Residential,N,9796,324058,33
94549,11,2017,Gas- Residential,N,9807,685073,70
94549,12,2017,Gas- Residential,N,9800,1222089,125
94550,10,2017,Gas- Residential,N,16661,343939,21
94550,11,2017,Gas- Residential,N,16662,674931,41
94550,12,2017,Gas- Residential,N,16692,1417980,85
94551,10,2017,Gas- Residential,N,12589,225797,18
94551,11,2017,Gas- Residential,N,12610,416410,33
94551,12,2017,Gas- Residential,N,12628,852202,67
94552,10,2017,Gas- Residential,N,4606,91557,20
94552,11,2017,Gas- Residential,N,4602,176070,38
94552,12,2017,Gas- Residential,N,4602,315200,68
94553,10,2017,Gas- Residential,N,17515,317941,18
94553,11,2017,Gas- Residential,N,17533,647562,37
94553,12,2017,Gas- Residential,N,17526,1283716,73
94555,10,2017,Gas- Residential,N,11389,225811,20
94555,11,2017,Gas- Residential,N,11417,339327,30
94555,12,2017,Gas- Residential,N,11421,713459,62
94556,10,2017,Gas- Residential,N,5495,172022,31
94556,11,2017,Gas- Residential,N,5490,354258,65
94556,12,2017,Gas- Residential,N,5491,621954,113
94558,10,2017,Gas- Residential,N,20219,468945,23
94558,11,2017,Gas- Residential,N,20192,993042,49
94558,12,2017,Gas- Residential,N,20186,1690263,84
94559,10,2017,Gas- Residential,N,9782,194478,20
94559,11,2017,Gas- Residential,N,9789,381036,39
94559,12,2017,Gas- Residential,N,9778,653914,67
94560,10,2017,Gas- Residential,N,13102,262135,20
94560,11,2017,Gas- Residential,N,13151,398079,30
94560,12,2017,Gas- Residential,N,13209,812401,62
94561,10,2017,Gas- Residential,Y,11769,205327,17
94561,11,2017,Gas- Residential,Y,11784,394709,33
94561,12,2017,Gas- Residential,Y,11808,886698,75
94563,10,2017,Gas- Residential,N,6571,246859,38
94563,11,2017,Gas- Residential,N,6574,521826,79
94563,12,2017,Gas- Residential,N,6575,857746,130
94564,10,2017,Gas- Residential,N,6415,137091,21
94564,11,2017,Gas- Residential,N,6413,250801,39
94564,12,2017,Gas- Residential,N,6408,455664,71
94565,10,2017,Gas- Residential,N,27072,488512,18
94565,11,2017,Gas- Residential,N,27096,865958,32
94565,12,2017,Gas- Residential,N,27111,1761285,65
94566,10,2017,Gas- Residential,N,13926,338023,24
94566,11,2017,Gas- Residential,N,13932,643768,46
94566,12,2017,Gas- Residential,N,13934,1340519,96
94568,10,2017,Gas- Residential,N,19171,391174,20
94568,11,2017,Gas- Residential,N,19238,657333,34
94568,12,2017,Gas- Residential,N,19310,1280972,66
94569,10,2017,Gas- Residential,Y,0,0,NA
94569,11,2017,Gas- Residential,Y,0,0,NA
94569,12,2017,Gas- Residential,Y,0,0,NA
94571,10,2017,Gas- Residential,Y,4522,64241,14
94571,11,2017,Gas- Residential,Y,4528,156547,35
94571,12,2017,Gas- Residential,Y,4555,322193,71
94572,10,2017,Gas- Residential,N,2899,60755,21
94572,11,2017,Gas- Residential,N,2898,101262,35
94572,12,2017,Gas- Residential,N,2891,175543,61
94574,10,2017,Gas- Residential,N,2940,84341,29
94574,11,2017,Gas- Residential,N,2941,173459,59
94574,12,2017,Gas- Residential,N,2939,265293,90
94576,10,2017,Gas- Residential,N,161,4773,30
94576,11,2017,Gas- Residential,N,159,11349,71
94576,12,2017,Gas- Residential,N,158,14966,95
94577,10,2017,Gas- Residential,N,14338,322655,23
94577,11,2017,Gas- Residential,N,14357,502109,35
94577,12,2017,Gas- Residential,N,14337,883568,62
94578,10,2017,Gas- Residential,N,10636,253651,24
94578,11,2017,Gas- Residential,N,10638,351618,33
94578,12,2017,Gas- Residential,N,10626,581615,55
94579,10,2017,Gas- Residential,N,6075,137390,23
94579,11,2017,Gas- Residential,N,6072,198712,33
94579,12,2017,Gas- Residential,N,6072,382337,63
94580,10,2017,Gas- Residential,N,8320,186629,22
94580,11,2017,Gas- Residential,N,8315,277431,33
94580,12,2017,Gas- Residential,N,8340,518122,62
94582,10,2017,Gas- Residential,N,13800,277480,20
94582,11,2017,Gas- Residential,N,13813,519085,38
94582,12,2017,Gas- Residential,N,13829,1018167,74
94583,10,2017,Gas- Residential,N,12993,285839,22
94583,11,2017,Gas- Residential,N,12988,545487,42
94583,12,2017,Gas- Residential,N,12984,1072706,83
94585,10,2017,Gas- Residential,N,8941,166285,19
94585,11,2017,Gas- Residential,N,8952,329864,37
94585,12,2017,Gas- Residential,N,8942,650541,73
94586,10,2017,Gas- Residential,N,255,7052,28
94586,11,2017,Gas- Residential,N,255,13671,54
94586,12,2017,Gas- Residential,N,255,25808,101
94587,10,2017,Gas- Residential,N,18253,414042,23
94587,11,2017,Gas- Residential,N,18276,600746,33
94587,12,2017,Gas- Residential,N,18302,1225644,67
94588,10,2017,Gas- Residential,N,9972,231913,23
94588,11,2017,Gas- Residential,N,9976,422694,42
94588,12,2017,Gas- Residential,N,9992,863423,86
94589,10,2017,Gas- Residential,N,8720,194321,22
94589,11,2017,Gas- Residential,N,8721,335948,39
94589,12,2017,Gas- Residential,N,8714,586504,67
94590,10,2017,Gas- Residential,N,13094,275834,21
94590,11,2017,Gas- Residential,N,13100,458526,35
94590,12,2017,Gas- Residential,N,13076,765542,59
94591,10,2017,Gas- Residential,N,18127,355390,20
94591,11,2017,Gas- Residential,N,18128,650587,36
94591,12,2017,Gas- Residential,N,18134,1196357,66
94595,10,2017,Gas- Residential,N,6901,144155,21
94595,11,2017,Gas- Residential,N,6899,290880,42
94595,12,2017,Gas- Residential,N,6903,534175,77
94596,10,2017,Gas- Residential,N,6425,196095,31
94596,11,2017,Gas- Residential,N,6422,346451,54
94596,12,2017,Gas- Residential,N,6410,633095,99
94597,10,2017,Gas- Residential,N,8228,163677,20
94597,11,2017,Gas- Residential,N,8227,312506,38
94597,12,2017,Gas- Residential,N,8251,590252,72
94598,10,2017,Gas- Residential,N,9491,239385,25
94598,11,2017,Gas- Residential,N,9491,505730,53
94598,12,2017,Gas- Residential,N,9494,1034144,109
94599,10,2017,Gas- Residential,N,941,16723,18
94599,11,2017,Gas- Residential,N,946,38247,40
94599,12,2017,Gas- Residential,N,945,64459,68
94601,10,2017,Gas- Residential,N,13250,302103,23
94601,11,2017,Gas- Residential,N,13266,404193,30
94601,12,2017,Gas- Residential,N,13268,604916,46
94602,10,2017,Gas- Residential,N,10967,229944,21
94602,11,2017,Gas- Residential,N,10957,390300,36
94602,12,2017,Gas- Residential,N,10960,643609,59
94603,10,2017,Gas- Residential,N,9352,226117,24
94603,11,2017,Gas- Residential,N,9366,309093,33
94603,12,2017,Gas- Residential,N,9359,476092,51
94605,10,2017,Gas- Residential,N,15054,347367,23
94605,11,2017,Gas- Residential,N,15059,580395,39
94605,12,2017,Gas- Residential,N,15041,951933,63
94606,10,2017,Gas- Residential,N,11811,268430,23
94606,11,2017,Gas- Residential,N,11789,355510,30
94606,12,2017,Gas- Residential,N,11801,520752,44
94607,10,2017,Gas- Residential,N,5891,159925,27
94607,11,2017,Gas- Residential,N,5883,210531,36
94607,12,2017,Gas- Residential,N,5884,312280,53
94608,10,2017,Gas- Residential,N,8875,194369,22
94608,11,2017,Gas- Residential,N,8862,277914,31
94608,12,2017,Gas- Residential,N,8836,438216,50
94609,10,2017,Gas- Residential,N,8418,174407,21
94609,11,2017,Gas- Residential,N,8424,256643,30
94609,12,2017,Gas- Residential,N,8419,408658,49
94610,10,2017,Gas- Residential,N,10191,252972,25
94610,11,2017,Gas- Residential,N,10180,414899,41
94610,12,2017,Gas- Residential,N,10173,684615,67
94611,10,2017,Gas- Residential,N,13816,376733,27
94611,11,2017,Gas- Residential,N,13827,717990,52
94611,12,2017,Gas- Residential,N,13831,1105823,80
94612,10,2017,Gas- Residential,N,2466,77648,31
94612,11,2017,Gas- Residential,N,2464,106918,43
94612,12,2017,Gas- Residential,N,2459,150894,61
94613,10,2017,Gas- Residential,Y,0,0,NA
94613,11,2017,Gas- Residential,Y,0,0,NA
94613,12,2017,Gas- Residential,Y,0,0,NA
94618,10,2017,Gas- Residential,N,7004,158647,23
94618,11,2017,Gas- Residential,N,6995,285155,41
94618,12,2017,Gas- Residential,N,6998,466848,67
94619,10,2017,Gas- Residential,Y,8912,194122,22
94619,11,2017,Gas- Residential,Y,8906,333713,37
94619,12,2017,Gas- Residential,Y,8914,546700,61
94621,10,2017,Gas- Residential,N,7983,200017,25
94621,11,2017,Gas- Residential,N,7988,271544,34
94621,12,2017,Gas- Residential,N,7980,409456,51
94702,10,2017,Gas- Residential,N,6668,143547,22
94702,11,2017,Gas- Residential,N,6665,218277,33
94702,12,2017,Gas- Residential,N,6661,357903,54
94703,10,2017,Gas- Residential,N,7945,162388,20
94703,11,2017,Gas- Residential,N,7965,246111,31
94703,12,2017,Gas- Residential,N,7951,389939,49
94704,10,2017,Gas- Residential,Y,5183,121086,23
94704,11,2017,Gas- Residential,Y,5185,166339,32
94704,12,2017,Gas- Residential,Y,5167,221714,43
94705,10,2017,Gas- Residential,N,5146,134820,26
94705,11,2017,Gas- Residential,N,5149,238156,46
94705,12,2017,Gas- Residential,N,5144,378091,74
94706,10,2017,Gas- Residential,N,5977,135940,23
94706,11,2017,Gas- Residential,N,5978,199579,33
94706,12,2017,Gas- Residential,N,5961,338117,57
94707,10,2017,Gas- Residential,N,4949,125399,25
94707,11,2017,Gas- Residential,N,4949,240107,49
94707,12,2017,Gas- Residential,N,4940,391544,79
94708,10,2017,Gas- Residential,N,4549,123060,27
94708,11,2017,Gas- Residential,N,4553,248145,55
94708,12,2017,Gas- Residential,N,4556,366004,80
94709,10,2017,Gas- Residential,N,4065,92293,23
94709,11,2017,Gas- Residential,N,4051,143647,35
94709,12,2017,Gas- Residential,N,4033,207308,51
94710,10,2017,Gas- Residential,N,2624,54917,21
94710,11,2017,Gas- Residential,N,2617,77369,30
94710,12,2017,Gas- Residential,N,2632,124093,47
94720,10,2017,Gas- Residential,Y,0,0,NA
94720,11,2017,Gas- Residential,Y,0,0,NA
94720,12,2017,Gas- Residential,Y,0,0,NA
94801,10,2017,Gas- Residential,N,8806,206145,23
94801,11,2017,Gas- Residential,N,8807,280536,32
94801,12,2017,Gas- Residential,N,8793,415805,47
94803,10,2017,Gas- Residential,N,8987,199314,22
94803,11,2017,Gas- Residential,N,9003,357906,40
94803,12,2017,Gas- Residential,N,9011,621354,69
94804,10,2017,Gas- Residential,N,13584,314466,23
94804,11,2017,Gas- Residential,N,13600,444899,33
94804,12,2017,Gas- Residential,N,13600,694628,51
94805,10,2017,Gas- Residential,N,4932,109644,22
94805,11,2017,Gas- Residential,N,4938,174382,35
94805,12,2017,Gas- Residential,N,4940,282725,57
94806,10,2017,Gas- Residential,N,18372,401798,22
94806,11,2017,Gas- Residential,N,18458,590808,32
94806,12,2017,Gas- Residential,N,18489,926949,50
94901,10,2017,Gas- Residential,N,12317,342217,28
94901,11,2017,Gas- Residential,N,12319,611449,50
94901,12,2017,Gas- Residential,N,12324,992560,81
94903,10,2017,Gas- Residential,N,9958,268152,27
94903,11,2017,Gas- Residential,N,9967,533016,53
94903,12,2017,Gas- Residential,N,9971,925467,93
94904,10,2017,Gas- Residential,N,3392,125649,37
94904,11,2017,Gas- Residential,N,3433,215505,63
94904,12,2017,Gas- Residential,N,3463,345611,100
94920,10,2017,Gas- Residential,N,4942,190698,39
94920,11,2017,Gas- Residential,N,4937,310805,63
94920,12,2017,Gas- Residential,N,4930,485215,98
94925,10,2017,Gas- Residential,N,3654,95589,26
94925,11,2017,Gas- Residential,N,3658,183138,50
94925,12,2017,Gas- Residential,N,3664,311410,85
94928,10,2017,Gas- Residential,N,12931,285819,22
94928,11,2017,Gas- Residential,N,12974,526430,41
94928,12,2017,Gas- Residential,N,12989,954812,74
94930,10,2017,Gas- Residential,N,408,11690,29
94930,11,2017,Gas- Residential,N,483,24938,52
94930,12,2017,Gas- Residential,N,510,50527,99
94931,10,2017,Gas- Residential,N,3102,67827,22
94931,11,2017,Gas- Residential,N,3106,123424,40
94931,12,2017,Gas- Residential,N,3125,223364,71
94939,10,2017,Gas- Residential,Y,3722,110020,30
94939,11,2017,Gas- Residential,Y,3730,192345,52
94939,12,2017,Gas- Residential,Y,3733,307281,82
94941,10,2017,Gas- Residential,N,10902,366622,34
94941,11,2017,Gas- Residential,N,10906,630595,58
94941,12,2017,Gas- Residential,N,10912,967015,89
94945,10,2017,Gas- Residential,N,6261,147281,24
94945,11,2017,Gas- Residential,N,6268,296729,47
94945,12,2017,Gas- Residential,N,6269,542933,87
94947,10,2017,Gas- Residential,N,8378,213101,25
94947,11,2017,Gas- Residential,N,8381,409700,49
94947,12,2017,Gas- Residential,N,8377,739526,88
94949,10,2017,Gas- Residential,N,5718,138467,24
94949,11,2017,Gas- Residential,N,5734,278404,49
94949,12,2017,Gas- Residential,N,5749,495347,86
94951,10,2017,Gas- Residential,N,1200,34277,29
94951,11,2017,Gas- Residential,N,1199,64331,54
94951,12,2017,Gas- Residential,N,1199,115800,97
94952,10,2017,Gas- Residential,N,10827,271858,25
94952,11,2017,Gas- Residential,N,10849,504070,46
94952,12,2017,Gas- Residential,N,10854,906908,84
94954,10,2017,Gas- Residential,N,12569,270851,22
94954,11,2017,Gas- Residential,N,12585,521697,41
94954,12,2017,Gas- Residential,N,12574,988308,79
94957,10,2017,Gas- Residential,N,761,53005,70
94957,11,2017,Gas- Residential,N,759,83087,109
94957,12,2017,Gas- Residential,N,761,130136,171
94960,10,2017,Gas- Residential,N,5389,168522,31
94960,11,2017,Gas- Residential,N,5385,318405,59
94960,12,2017,Gas- Residential,N,5389,544437,101
94964,10,2017,Gas- Residential,Y,0,0,NA
94964,11,2017,Gas- Residential,Y,0,0,NA
94964,12,2017,Gas- Residential,Y,0,0,NA
94965,10,2017,Gas- Residential,N,4022,110816,28
94965,11,2017,Gas- Residential,N,4034,185296,46
94965,12,2017,Gas- Residential,N,4034,280373,70
95002,10,2017,Gas- Residential,N,411,9964,24
95002,11,2017,Gas- Residential,N,409,14393,35
95002,12,2017,Gas- Residential,N,411,26515,65
95003,10,2017,Gas- Residential,N,8767,243806,28
95003,11,2017,Gas- Residential,N,8757,336439,38
95003,12,2017,Gas- Residential,N,8811,577202,66
95004,10,2017,Gas- Residential,N,440,12099,27
95004,11,2017,Gas- Residential,N,440,17912,41
95004,12,2017,Gas- Residential,N,439,27815,63
95005,10,2017,Gas- Residential,N,1526,52661,35
95005,11,2017,Gas- Residential,N,1526,89268,58
95005,12,2017,Gas- Residential,N,1519,154794,102
95006,10,2017,Gas- Residential,N,614,22015,36
95006,11,2017,Gas- Residential,N,615,35107,57
95006,12,2017,Gas- Residential,N,616,58463,95
95007,10,2017,Gas- Residential,N,228,9508,42
95007,11,2017,Gas- Residential,N,228,15034,66
95007,12,2017,Gas- Residential,N,227,24442,108
95008,10,2017,Gas- Residential,N,14775,317892,22
95008,11,2017,Gas- Residential,N,14784,537283,36
95008,12,2017,Gas- Residential,N,14771,1053093,71
95010,10,2017,Gas- Residential,N,3804,101511,27
95010,11,2017,Gas- Residential,N,3814,132609,35
95010,12,2017,Gas- Residential,N,3813,207158,54
95012,10,2017,Gas- Residential,N,1971,63436,32
95012,11,2017,Gas- Residential,N,1969,72304,37
95012,12,2017,Gas- Residential,N,1969,95564,49
95013,10,2017,Gas- Residential,Y,0,0,NA
95013,11,2017,Gas- Residential,Y,0,0,NA
95013,12,2017,Gas- Residential,Y,0,0,NA
95014,10,2017,Gas- Residential,Y,17095,415039,24
95014,11,2017,Gas- Residential,Y,17133,740433,43
95014,12,2017,Gas- Residential,Y,17170,1368111,80
95017,10,2017,Gas- Residential,Y,0,0,NA
