ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALKWH,AVERAGEKWH
94010,11,2017,Elec- Agricultural,Y,0,0,NA
94010,12,2017,Elec- Agricultural,Y,0,0,NA
94014,10,2017,Elec- Agricultural,Y,0,0,NA
94014,11,2017,Elec- Agricultural,Y,0,0,NA
94014,12,2017,Elec- Agricultural,Y,0,0,NA
94015,10,2017,Elec- Agricultural,Y,0,0,NA
94015,11,2017,Elec- Agricultural,Y,0,0,NA
94015,12,2017,Elec- Agricultural,Y,0,0,NA
94019,10,2017,Elec- Agricultural,Y,0,0,NA
94019,11,2017,Elec- Agricultural,Y,0,0,NA
94019,12,2017,Elec- Agricultural,Y,0,0,NA
94020,10,2017,Elec- Agricultural,Y,0,0,NA
94020,11,2017,Elec- Agricultural,Y,0,0,NA
94020,12,2017,Elec- Agricultural,Y,0,0,NA
94022,10,2017,Elec- Agricultural,Y,0,0,NA
94022,11,2017,Elec- Agricultural,Y,0,0,NA
94022,12,2017,Elec- Agricultural,Y,0,0,NA
94025,10,2017,Elec- Agricultural,Y,0,0,NA
94025,11,2017,Elec- Agricultural,Y,0,0,NA
94025,12,2017,Elec- Agricultural,Y,0,0,NA
94027,10,2017,Elec- Agricultural,Y,0,0,NA
94027,11,2017,Elec- Agricultural,Y,0,0,NA
94027,12,2017,Elec- Agricultural,Y,0,0,NA
94028,10,2017,Elec- Agricultural,Y,0,0,NA
94028,11,2017,Elec- Agricultural,Y,0,0,NA
94028,12,2017,Elec- Agricultural,Y,0,0,NA
94038,10,2017,Elec- Agricultural,Y,0,0,NA
94038,11,2017,Elec- Agricultural,Y,0,0,NA
94038,12,2017,Elec- Agricultural,Y,0,0,NA
94040,10,2017,Elec- Agricultural,Y,0,0,NA
94040,11,2017,Elec- Agricultural,Y,0,0,NA
94040,12,2017,Elec- Agricultural,Y,0,0,NA
94043,10,2017,Elec- Agricultural,Y,0,0,NA
94043,11,2017,Elec- Agricultural,Y,0,0,NA
94043,12,2017,Elec- Agricultural,Y,0,0,NA
94044,10,2017,Elec- Agricultural,Y,0,0,NA
94044,11,2017,Elec- Agricultural,Y,0,0,NA
94044,12,2017,Elec- Agricultural,Y,0,0,NA
94060,10,2017,Elec- Agricultural,Y,0,0,NA
94060,11,2017,Elec- Agricultural,Y,0,0,NA
94060,12,2017,Elec- Agricultural,Y,0,0,NA
94062,10,2017,Elec- Agricultural,Y,0,0,NA
94062,11,2017,Elec- Agricultural,Y,0,0,NA
94062,12,2017,Elec- Agricultural,Y,0,0,NA
94074,10,2017,Elec- Agricultural,Y,0,0,NA
94074,11,2017,Elec- Agricultural,Y,0,0,NA
94074,12,2017,Elec- Agricultural,Y,0,0,NA
94080,10,2017,Elec- Agricultural,Y,0,0,NA
94080,11,2017,Elec- Agricultural,Y,0,0,NA
94080,12,2017,Elec- Agricultural,Y,0,0,NA
94103,10,2017,Elec- Agricultural,Y,0,0,NA
94103,11,2017,Elec- Agricultural,Y,0,0,NA
94103,12,2017,Elec- Agricultural,Y,0,0,NA
94114,10,2017,Elec- Agricultural,Y,0,0,NA
94114,11,2017,Elec- Agricultural,Y,0,0,NA
94114,12,2017,Elec- Agricultural,Y,0,0,NA
94124,10,2017,Elec- Agricultural,Y,0,0,NA
94124,11,2017,Elec- Agricultural,Y,0,0,NA
94124,12,2017,Elec- Agricultural,Y,0,0,NA
94134,10,2017,Elec- Agricultural,Y,0,0,NA
94134,11,2017,Elec- Agricultural,Y,0,0,NA
94134,12,2017,Elec- Agricultural,Y,0,0,NA
94303,10,2017,Elec- Agricultural,Y,0,0,NA
94303,11,2017,Elec- Agricultural,Y,0,0,NA
94303,12,2017,Elec- Agricultural,Y,0,0,NA
94403,10,2017,Elec- Agricultural,Y,0,0,NA
94403,11,2017,Elec- Agricultural,Y,0,0,NA
94403,12,2017,Elec- Agricultural,Y,0,0,NA
94503,10,2017,Elec- Agricultural,Y,0,0,NA
94503,11,2017,Elec- Agricultural,Y,0,0,NA
94503,12,2017,Elec- Agricultural,Y,0,0,NA
94505,10,2017,Elec- Agricultural,Y,0,0,NA
94505,11,2017,Elec- Agricultural,Y,0,0,NA
94505,12,2017,Elec- Agricultural,Y,0,0,NA
94506,10,2017,Elec- Agricultural,Y,0,0,NA
94506,11,2017,Elec- Agricultural,Y,0,0,NA
94506,12,2017,Elec- Agricultural,Y,0,0,NA
94507,10,2017,Elec- Agricultural,Y,0,0,NA
94507,11,2017,Elec- Agricultural,Y,0,0,NA
94507,12,2017,Elec- Agricultural,Y,0,0,NA
94508,10,2017,Elec- Agricultural,Y,0,0,NA
94508,11,2017,Elec- Agricultural,Y,0,0,NA
94508,12,2017,Elec- Agricultural,Y,0,0,NA
94509,10,2017,Elec- Agricultural,Y,0,0,NA
94509,11,2017,Elec- Agricultural,Y,0,0,NA
94509,12,2017,Elec- Agricultural,Y,0,0,NA
94510,10,2017,Elec- Agricultural,Y,0,0,NA
94510,11,2017,Elec- Agricultural,Y,0,0,NA
94510,12,2017,Elec- Agricultural,Y,0,0,NA
94513,10,2017,Elec- Agricultural,Y,0,0,NA
94513,11,2017,Elec- Agricultural,Y,0,0,NA
94513,12,2017,Elec- Agricultural,Y,0,0,NA
94514,10,2017,Elec- Agricultural,Y,0,0,NA
94514,11,2017,Elec- Agricultural,Y,0,0,NA
94514,12,2017,Elec- Agricultural,Y,0,0,NA
94515,10,2017,Elec- Agricultural,Y,203,181376,893
94515,11,2017,Elec- Agricultural,Y,0,0,NA
94515,12,2017,Elec- Agricultural,Y,0,0,NA
94517,10,2017,Elec- Agricultural,Y,0,0,NA
94517,11,2017,Elec- Agricultural,Y,0,0,NA
94517,12,2017,Elec- Agricultural,Y,0,0,NA
94518,10,2017,Elec- Agricultural,Y,0,0,NA
94518,11,2017,Elec- Agricultural,Y,0,0,NA
94518,12,2017,Elec- Agricultural,Y,0,0,NA
94519,10,2017,Elec- Agricultural,Y,0,0,NA
94519,11,2017,Elec- Agricultural,Y,0,0,NA
94519,12,2017,Elec- Agricultural,Y,0,0,NA
94521,10,2017,Elec- Agricultural,Y,0,0,NA
94521,11,2017,Elec- Agricultural,Y,0,0,NA
94521,12,2017,Elec- Agricultural,Y,0,0,NA
94525,10,2017,Elec- Agricultural,Y,0,0,NA
94525,11,2017,Elec- Agricultural,Y,0,0,NA
94525,12,2017,Elec- Agricultural,Y,0,0,NA
94533,10,2017,Elec- Agricultural,Y,0,0,NA
94533,11,2017,Elec- Agricultural,Y,0,0,NA
94533,12,2017,Elec- Agricultural,Y,0,0,NA
94534,10,2017,Elec- Agricultural,Y,0,0,NA
94534,11,2017,Elec- Agricultural,Y,0,0,NA
94534,12,2017,Elec- Agricultural,Y,0,0,NA
94536,10,2017,Elec- Agricultural,Y,0,0,NA
94536,11,2017,Elec- Agricultural,Y,0,0,NA
94536,12,2017,Elec- Agricultural,Y,0,0,NA
94538,10,2017,Elec- Agricultural,Y,0,0,NA
94538,11,2017,Elec- Agricultural,Y,0,0,NA
94538,12,2017,Elec- Agricultural,Y,0,0,NA
94539,10,2017,Elec- Agricultural,Y,0,0,NA
94539,11,2017,Elec- Agricultural,Y,0,0,NA
94539,12,2017,Elec- Agricultural,Y,0,0,NA
94541,10,2017,Elec- Agricultural,Y,0,0,NA
94541,11,2017,Elec- Agricultural,Y,0,0,NA
94541,12,2017,Elec- Agricultural,Y,0,0,NA
94544,10,2017,Elec- Agricultural,Y,0,0,NA
94544,11,2017,Elec- Agricultural,Y,0,0,NA
94544,12,2017,Elec- Agricultural,Y,0,0,NA
94545,10,2017,Elec- Agricultural,Y,0,0,NA
94545,11,2017,Elec- Agricultural,Y,0,0,NA
94545,12,2017,Elec- Agricultural,Y,0,0,NA
94548,10,2017,Elec- Agricultural,Y,0,0,NA
94548,11,2017,Elec- Agricultural,Y,0,0,NA
94548,12,2017,Elec- Agricultural,Y,0,0,NA
94549,10,2017,Elec- Agricultural,Y,0,0,NA
94549,11,2017,Elec- Agricultural,Y,0,0,NA
94549,12,2017,Elec- Agricultural,Y,0,0,NA
94550,10,2017,Elec- Agricultural,Y,0,0,NA
94550,11,2017,Elec- Agricultural,Y,0,0,NA
94550,12,2017,Elec- Agricultural,Y,0,0,NA
94551,10,2017,Elec- Agricultural,Y,0,0,NA
94551,11,2017,Elec- Agricultural,Y,0,0,NA
94551,12,2017,Elec- Agricultural,Y,0,0,NA
94552,10,2017,Elec- Agricultural,Y,0,0,NA
94552,11,2017,Elec- Agricultural,Y,0,0,NA
94552,12,2017,Elec- Agricultural,Y,0,0,NA
94553,10,2017,Elec- Agricultural,Y,0,0,NA
94553,11,2017,Elec- Agricultural,Y,0,0,NA
94553,12,2017,Elec- Agricultural,Y,0,0,NA
94555,10,2017,Elec- Agricultural,Y,0,0,NA
94555,11,2017,Elec- Agricultural,Y,0,0,NA
94555,12,2017,Elec- Agricultural,Y,0,0,NA
94556,10,2017,Elec- Agricultural,Y,0,0,NA
94556,11,2017,Elec- Agricultural,Y,0,0,NA
94556,12,2017,Elec- Agricultural,Y,0,0,NA
94558,10,2017,Elec- Agricultural,Y,1580,4539163,2873
94558,11,2017,Elec- Agricultural,Y,4463,19151026,4291
94558,12,2017,Elec- Agricultural,Y,3244,17202061,5303
94559,10,2017,Elec- Agricultural,Y,0,0,NA
94559,11,2017,Elec- Agricultural,Y,0,0,NA
94559,12,2017,Elec- Agricultural,Y,0,0,NA
94561,10,2017,Elec- Agricultural,Y,0,0,NA
94561,11,2017,Elec- Agricultural,Y,0,0,NA
94561,12,2017,Elec- Agricultural,Y,0,0,NA
94566,10,2017,Elec- Agricultural,Y,0,0,NA
94566,11,2017,Elec- Agricultural,Y,0,0,NA
94566,12,2017,Elec- Agricultural,Y,0,0,NA
94567,10,2017,Elec- Agricultural,Y,0,0,NA
94567,11,2017,Elec- Agricultural,Y,0,0,NA
94567,12,2017,Elec- Agricultural,Y,0,0,NA
94568,10,2017,Elec- Agricultural,Y,0,0,NA
94568,11,2017,Elec- Agricultural,Y,0,0,NA
94568,12,2017,Elec- Agricultural,Y,0,0,NA
94571,10,2017,Elec- Agricultural,Y,0,0,NA
94571,11,2017,Elec- Agricultural,Y,0,0,NA
94571,12,2017,Elec- Agricultural,Y,0,0,NA
94573,10,2017,Elec- Agricultural,N,72,186334,2588
94573,11,2017,Elec- Agricultural,N,72,79559,1105
94574,10,2017,Elec- Agricultural,Y,277,389299,1405
94574,11,2017,Elec- Agricultural,Y,0,0,NA
94574,12,2017,Elec- Agricultural,Y,0,0,NA
94576,10,2017,Elec- Agricultural,Y,0,0,NA
94576,11,2017,Elec- Agricultural,Y,0,0,NA
94576,12,2017,Elec- Agricultural,Y,0,0,NA
94577,10,2017,Elec- Agricultural,Y,0,0,NA
94577,11,2017,Elec- Agricultural,Y,0,0,NA
94577,12,2017,Elec- Agricultural,Y,0,0,NA
94583,10,2017,Elec- Agricultural,Y,0,0,NA
94583,11,2017,Elec- Agricultural,Y,0,0,NA
94583,12,2017,Elec- Agricultural,Y,0,0,NA
94585,10,2017,Elec- Agricultural,Y,0,0,NA
94585,11,2017,Elec- Agricultural,Y,0,0,NA
94585,12,2017,Elec- Agricultural,Y,0,0,NA
94586,10,2017,Elec- Agricultural,Y,0,0,NA
94586,11,2017,Elec- Agricultural,Y,0,0,NA
94586,12,2017,Elec- Agricultural,Y,0,0,NA
94587,10,2017,Elec- Agricultural,Y,0,0,NA
94587,11,2017,Elec- Agricultural,Y,0,0,NA
94587,12,2017,Elec- Agricultural,Y,0,0,NA
94588,10,2017,Elec- Agricultural,Y,0,0,NA
94588,11,2017,Elec- Agricultural,Y,0,0,NA
94588,12,2017,Elec- Agricultural,Y,0,0,NA
94589,10,2017,Elec- Agricultural,Y,0,0,NA
94589,11,2017,Elec- Agricultural,Y,0,0,NA
94589,12,2017,Elec- Agricultural,Y,0,0,NA
94590,10,2017,Elec- Agricultural,Y,0,0,NA
94590,11,2017,Elec- Agricultural,Y,0,0,NA
94590,12,2017,Elec- Agricultural,Y,0,0,NA
94591,10,2017,Elec- Agricultural,Y,0,0,NA
94591,11,2017,Elec- Agricultural,Y,0,0,NA
94591,12,2017,Elec- Agricultural,Y,0,0,NA
94598,10,2017,Elec- Agricultural,Y,0,0,NA
94598,11,2017,Elec- Agricultural,Y,0,0,NA
94598,12,2017,Elec- Agricultural,Y,0,0,NA
94599,10,2017,Elec- Agricultural,Y,0,0,NA
94599,11,2017,Elec- Agricultural,Y,0,0,NA
94599,12,2017,Elec- Agricultural,Y,0,0,NA
94603,10,2017,Elec- Agricultural,Y,0,0,NA
94603,11,2017,Elec- Agricultural,Y,0,0,NA
94603,12,2017,Elec- Agricultural,Y,0,0,NA
94607,10,2017,Elec- Agricultural,Y,0,0,NA
94607,11,2017,Elec- Agricultural,Y,0,0,NA
94607,12,2017,Elec- Agricultural,Y,0,0,NA
94621,10,2017,Elec- Agricultural,Y,0,0,NA
94621,11,2017,Elec- Agricultural,Y,0,0,NA
94621,12,2017,Elec- Agricultural,Y,0,0,NA
94801,10,2017,Elec- Agricultural,Y,0,0,NA
94801,11,2017,Elec- Agricultural,Y,0,0,NA
94801,12,2017,Elec- Agricultural,Y,0,0,NA
94804,10,2017,Elec- Agricultural,Y,0,0,NA
94804,11,2017,Elec- Agricultural,Y,0,0,NA
94804,12,2017,Elec- Agricultural,Y,0,0,NA
94903,10,2017,Elec- Agricultural,Y,0,0,NA
94903,11,2017,Elec- Agricultural,Y,0,0,NA
94903,12,2017,Elec- Agricultural,Y,0,0,NA
94922,10,2017,Elec- Agricultural,Y,0,0,NA
94922,11,2017,Elec- Agricultural,Y,0,0,NA
94922,12,2017,Elec- Agricultural,Y,0,0,NA
94923,10,2017,Elec- Agricultural,Y,0,0,NA
94923,11,2017,Elec- Agricultural,Y,0,0,NA
94923,12,2017,Elec- Agricultural,Y,0,0,NA
94924,10,2017,Elec- Agricultural,Y,0,0,NA
94924,11,2017,Elec- Agricultural,Y,0,0,NA
94924,12,2017,Elec- Agricultural,Y,0,0,NA
94929,10,2017,Elec- Agricultural,Y,0,0,NA
94929,11,2017,Elec- Agricultural,Y,0,0,NA
94929,12,2017,Elec- Agricultural,Y,0,0,NA
94931,10,2017,Elec- Agricultural,Y,0,0,NA
94931,11,2017,Elec- Agricultural,Y,0,0,NA
94931,12,2017,Elec- Agricultural,Y,0,0,NA
94933,10,2017,Elec- Agricultural,Y,0,0,NA
94933,11,2017,Elec- Agricultural,Y,0,0,NA
94933,12,2017,Elec- Agricultural,Y,0,0,NA
94937,10,2017,Elec- Agricultural,Y,0,0,NA
94937,11,2017,Elec- Agricultural,Y,0,0,NA
94937,12,2017,Elec- Agricultural,Y,0,0,NA
94938,10,2017,Elec- Agricultural,Y,0,0,NA
94938,11,2017,Elec- Agricultural,Y,0,0,NA
94938,12,2017,Elec- Agricultural,Y,0,0,NA
94940,10,2017,Elec- Agricultural,Y,0,0,NA
94940,11,2017,Elec- Agricultural,Y,0,0,NA
94940,12,2017,Elec- Agricultural,Y,0,0,NA
94945,10,2017,Elec- Agricultural,Y,0,0,NA
94945,11,2017,Elec- Agricultural,Y,0,0,NA
94945,12,2017,Elec- Agricultural,Y,0,0,NA
94946,10,2017,Elec- Agricultural,Y,0,0,NA
94946,11,2017,Elec- Agricultural,Y,0,0,NA
94946,12,2017,Elec- Agricultural,Y,0,0,NA
94947,10,2017,Elec- Agricultural,Y,0,0,NA
94947,11,2017,Elec- Agricultural,Y,0,0,NA
94947,12,2017,Elec- Agricultural,Y,0,0,NA
94949,10,2017,Elec- Agricultural,Y,0,0,NA
94949,11,2017,Elec- Agricultural,Y,0,0,NA
94949,12,2017,Elec- Agricultural,Y,0,0,NA
94951,10,2017,Elec- Agricultural,Y,0,0,NA
94951,11,2017,Elec- Agricultural,Y,0,0,NA
94951,12,2017,Elec- Agricultural,Y,0,0,NA
94952,10,2017,Elec- Agricultural,Y,261,1431457,5485
94952,11,2017,Elec- Agricultural,Y,437,1760631,4029
94952,12,2017,Elec- Agricultural,Y,501,1952527,3897
94954,10,2017,Elec- Agricultural,Y,0,0,NA
94954,11,2017,Elec- Agricultural,Y,0,0,NA
94954,12,2017,Elec- Agricultural,Y,0,0,NA
94956,10,2017,Elec- Agricultural,Y,0,0,NA
94956,11,2017,Elec- Agricultural,Y,0,0,NA
94956,12,2017,Elec- Agricultural,Y,0,0,NA
94963,10,2017,Elec- Agricultural,Y,0,0,NA
94963,11,2017,Elec- Agricultural,Y,0,0,NA
94963,12,2017,Elec- Agricultural,Y,0,0,NA
94971,10,2017,Elec- Agricultural,Y,0,0,NA
94971,11,2017,Elec- Agricultural,Y,0,0,NA
94971,12,2017,Elec- Agricultural,Y,0,0,NA
94972,10,2017,Elec- Agricultural,Y,0,0,NA
94972,11,2017,Elec- Agricultural,Y,0,0,NA
94972,12,2017,Elec- Agricultural,Y,0,0,NA
94973,10,2017,Elec- Agricultural,Y,0,0,NA
94973,11,2017,Elec- Agricultural,Y,0,0,NA
94973,12,2017,Elec- Agricultural,Y,0,0,NA
95003,10,2017,Elec- Agricultural,Y,0,0,NA
95003,11,2017,Elec- Agricultural,Y,0,0,NA
95003,12,2017,Elec- Agricultural,Y,0,0,NA
95004,10,2017,Elec- Agricultural,Y,0,0,NA
95004,11,2017,Elec- Agricultural,Y,0,0,NA
95004,12,2017,Elec- Agricultural,Y,0,0,NA
95012,10,2017,Elec- Agricultural,Y,0,0,NA
95012,11,2017,Elec- Agricultural,Y,0,0,NA
95012,12,2017,Elec- Agricultural,Y,0,0,NA
95013,10,2017,Elec- Agricultural,Y,0,0,NA
95013,11,2017,Elec- Agricultural,Y,0,0,NA
95013,12,2017,Elec- Agricultural,Y,0,0,NA
95014,10,2017,Elec- Agricultural,Y,0,0,NA
95014,11,2017,Elec- Agricultural,Y,0,0,NA
95014,12,2017,Elec- Agricultural,Y,0,0,NA
95017,10,2017,Elec- Agricultural,Y,0,0,NA
95017,11,2017,Elec- Agricultural,Y,0,0,NA
95017,12,2017,Elec- Agricultural,Y,0,0,NA
95020,10,2017,Elec- Agricultural,Y,0,0,NA
95020,11,2017,Elec- Agricultural,Y,0,0,NA
95020,12,2017,Elec- Agricultural,Y,0,0,NA
95023,10,2017,Elec- Agricultural,Y,0,0,NA
95023,11,2017,Elec- Agricultural,Y,0,0,NA
95023,12,2017,Elec- Agricultural,Y,0,0,NA
95032,10,2017,Elec- Agricultural,Y,0,0,NA
95032,11,2017,Elec- Agricultural,Y,0,0,NA
95032,12,2017,Elec- Agricultural,Y,0,0,NA
95033,10,2017,Elec- Agricultural,Y,0,0,NA
95033,11,2017,Elec- Agricultural,Y,0,0,NA
95033,12,2017,Elec- Agricultural,Y,0,0,NA
95035,10,2017,Elec- Agricultural,Y,0,0,NA
95035,11,2017,Elec- Agricultural,Y,0,0,NA
95035,12,2017,Elec- Agricultural,Y,0,0,NA
95037,10,2017,Elec- Agricultural,Y,0,0,NA
95037,11,2017,Elec- Agricultural,Y,0,0,NA
95037,12,2017,Elec- Agricultural,Y,0,0,NA
95039,10,2017,Elec- Agricultural,Y,0,0,NA
95039,11,2017,Elec- Agricultural,Y,0,0,NA
95039,12,2017,Elec- Agricultural,Y,0,0,NA
95043,10,2017,Elec- Agricultural,Y,0,0,NA
95043,11,2017,Elec- Agricultural,Y,0,0,NA
95043,12,2017,Elec- Agricultural,Y,0,0,NA
95045,10,2017,Elec- Agricultural,Y,0,0,NA
95045,11,2017,Elec- Agricultural,Y,0,0,NA
95045,12,2017,Elec- Agricultural,Y,0,0,NA
95046,10,2017,Elec- Agricultural,Y,0,0,NA
95046,11,2017,Elec- Agricultural,Y,0,0,NA
95046,12,2017,Elec- Agricultural,Y,0,0,NA
95060,10,2017,Elec- Agricultural,Y,0,0,NA
95060,11,2017,Elec- Agricultural,Y,0,0,NA
95060,12,2017,Elec- Agricultural,Y,0,0,NA
95065,10,2017,Elec- Agricultural,Y,0,0,NA
95065,11,2017,Elec- Agricultural,Y,0,0,NA
95065,12,2017,Elec- Agricultural,Y,0,0,NA
95066,10,2017,Elec- Agricultural,Y,0,0,NA
95066,11,2017,Elec- Agricultural,Y,0,0,NA
95066,12,2017,Elec- Agricultural,Y,0,0,NA
95070,10,2017,Elec- Agricultural,Y,0,0,NA
95070,11,2017,Elec- Agricultural,Y,0,0,NA
95070,12,2017,Elec- Agricultural,Y,0,0,NA
95073,10,2017,Elec- Agricultural,Y,0,0,NA
95073,11,2017,Elec- Agricultural,Y,0,0,NA
95073,12,2017,Elec- Agricultural,Y,0,0,NA
95076,10,2017,Elec- Agricultural,Y,1522,22830798,15001
95076,11,2017,Elec- Agricultural,Y,1359,17205177,12660
95076,12,2017,Elec- Agricultural,Y,1429,16502737,11548
95110,10,2017,Elec- Agricultural,Y,0,0,NA
95110,11,2017,Elec- Agricultural,Y,0,0,NA
95110,12,2017,Elec- Agricultural,Y,0,0,NA
95111,10,2017,Elec- Agricultural,Y,0,0,NA
95111,11,2017,Elec- Agricultural,Y,0,0,NA
95111,12,2017,Elec- Agricultural,Y,0,0,NA
95112,10,2017,Elec- Agricultural,Y,0,0,NA
95112,11,2017,Elec- Agricultural,Y,0,0,NA
95112,12,2017,Elec- Agricultural,Y,0,0,NA
95120,10,2017,Elec- Agricultural,Y,0,0,NA
95120,11,2017,Elec- Agricultural,Y,0,0,NA
95120,12,2017,Elec- Agricultural,Y,0,0,NA
95121,10,2017,Elec- Agricultural,Y,0,0,NA
95121,11,2017,Elec- Agricultural,Y,0,0,NA
95121,12,2017,Elec- Agricultural,Y,0,0,NA
95125,10,2017,Elec- Agricultural,Y,0,0,NA
95125,11,2017,Elec- Agricultural,Y,0,0,NA
95125,12,2017,Elec- Agricultural,Y,0,0,NA
95126,10,2017,Elec- Agricultural,Y,0,0,NA
95126,11,2017,Elec- Agricultural,Y,0,0,NA
95126,12,2017,Elec- Agricultural,Y,0,0,NA
95127,10,2017,Elec- Agricultural,Y,0,0,NA
95127,11,2017,Elec- Agricultural,Y,0,0,NA
95127,12,2017,Elec- Agricultural,Y,0,0,NA
95129,10,2017,Elec- Agricultural,Y,0,0,NA
95129,11,2017,Elec- Agricultural,Y,0,0,NA
95129,12,2017,Elec- Agricultural,Y,0,0,NA
95131,10,2017,Elec- Agricultural,Y,0,0,NA
95131,11,2017,Elec- Agricultural,Y,0,0,NA
95131,12,2017,Elec- Agricultural,Y,0,0,NA
95132,10,2017,Elec- Agricultural,Y,0,0,NA
95132,11,2017,Elec- Agricultural,Y,0,0,NA
95132,12,2017,Elec- Agricultural,Y,0,0,NA
95134,10,2017,Elec- Agricultural,Y,0,0,NA
95134,11,2017,Elec- Agricultural,Y,0,0,NA
95134,12,2017,Elec- Agricultural,Y,0,0,NA
95135,10,2017,Elec- Agricultural,Y,0,0,NA
95135,11,2017,Elec- Agricultural,Y,0,0,NA
95135,12,2017,Elec- Agricultural,Y,0,0,NA
95138,10,2017,Elec- Agricultural,Y,0,0,NA
95138,11,2017,Elec- Agricultural,Y,0,0,NA
95138,12,2017,Elec- Agricultural,Y,0,0,NA
95140,10,2017,Elec- Agricultural,Y,0,0,NA
95140,11,2017,Elec- Agricultural,Y,0,0,NA
95140,12,2017,Elec- Agricultural,Y,0,0,NA
95148,10,2017,Elec- Agricultural,Y,0,0,NA
95148,11,2017,Elec- Agricultural,Y,0,0,NA
95148,12,2017,Elec- Agricultural,Y,0,0,NA
95202,10,2017,Elec- Agricultural,Y,0,0,NA
95202,11,2017,Elec- Agricultural,Y,0,0,NA
95202,12,2017,Elec- Agricultural,Y,0,0,NA
95203,10,2017,Elec- Agricultural,Y,0,0,NA
95203,11,2017,Elec- Agricultural,Y,0,0,NA
95203,12,2017,Elec- Agricultural,Y,0,0,NA
95204,10,2017,Elec- Agricultural,Y,163,493651,3029
95204,11,2017,Elec- Agricultural,Y,0,0,NA
95204,12,2017,Elec- Agricultural,Y,0,0,NA
95205,10,2017,Elec- Agricultural,Y,0,0,NA
95205,11,2017,Elec- Agricultural,Y,0,0,NA
95205,12,2017,Elec- Agricultural,Y,0,0,NA
95206,10,2017,Elec- Agricultural,Y,685,1940540,2833
95206,11,2017,Elec- Agricultural,Y,0,0,NA
95206,12,2017,Elec- Agricultural,Y,0,0,NA
95207,10,2017,Elec- Agricultural,Y,0,0,NA
95207,11,2017,Elec- Agricultural,Y,0,0,NA
95207,12,2017,Elec- Agricultural,Y,0,0,NA
95209,10,2017,Elec- Agricultural,Y,0,0,NA
95209,11,2017,Elec- Agricultural,Y,0,0,NA
95209,12,2017,Elec- Agricultural,Y,0,0,NA
95210,10,2017,Elec- Agricultural,Y,0,0,NA
95210,11,2017,Elec- Agricultural,Y,0,0,NA
95210,12,2017,Elec- Agricultural,Y,0,0,NA
95211,10,2017,Elec- Agricultural,Y,0,0,NA
95211,11,2017,Elec- Agricultural,Y,0,0,NA
95211,12,2017,Elec- Agricultural,Y,0,0,NA
95212,10,2017,Elec- Agricultural,Y,0,0,NA
95212,11,2017,Elec- Agricultural,Y,0,0,NA
95212,12,2017,Elec- Agricultural,Y,0,0,NA
95215,10,2017,Elec- Agricultural,N,407,2251003,5531
95215,11,2017,Elec- Agricultural,Y,882,1825049,2069
95215,12,2017,Elec- Agricultural,Y,973,2186778,2247
95219,10,2017,Elec- Agricultural,Y,0,0,NA
95219,11,2017,Elec- Agricultural,Y,0,0,NA
95219,12,2017,Elec- Agricultural,Y,0,0,NA
95220,10,2017,Elec- Agricultural,N,444,1138021,2563
95220,11,2017,Elec- Agricultural,Y,0,0,NA
95220,12,2017,Elec- Agricultural,Y,0,0,NA
95222,10,2017,Elec- Agricultural,Y,0,0,NA
95222,11,2017,Elec- Agricultural,Y,0,0,NA
95222,12,2017,Elec- Agricultural,Y,0,0,NA
95227,10,2017,Elec- Agricultural,N,125,284588,2277
95227,11,2017,Elec- Agricultural,N,125,67723,542
95228,10,2017,Elec- Agricultural,Y,0,0,NA
95228,11,2017,Elec- Agricultural,Y,0,0,NA
95228,12,2017,Elec- Agricultural,Y,0,0,NA
95230,10,2017,Elec- Agricultural,Y,0,0,NA
95230,11,2017,Elec- Agricultural,Y,0,0,NA
95230,12,2017,Elec- Agricultural,Y,0,0,NA
95231,10,2017,Elec- Agricultural,Y,0,0,NA
95231,11,2017,Elec- Agricultural,Y,0,0,NA
95231,12,2017,Elec- Agricultural,Y,0,0,NA
95232,10,2017,Elec- Agricultural,Y,0,0,NA
95232,11,2017,Elec- Agricultural,Y,0,0,NA
95232,12,2017,Elec- Agricultural,Y,0,0,NA
95236,10,2017,Elec- Agricultural,Y,307,2753829,8970
95236,11,2017,Elec- Agricultural,Y,0,0,NA
95236,12,2017,Elec- Agricultural,Y,0,0,NA
95237,10,2017,Elec- Agricultural,Y,0,0,NA
95237,11,2017,Elec- Agricultural,Y,0,0,NA
95237,12,2017,Elec- Agricultural,Y,0,0,NA
95240,10,2017,Elec- Agricultural,Y,858,2709677,3158
95240,11,2017,Elec- Agricultural,Y,1552,2349123,1514
95240,12,2017,Elec- Agricultural,Y,1598,2453796,1536
95242,10,2017,Elec- Agricultural,Y,0,0,NA
95242,11,2017,Elec- Agricultural,Y,565,888663,1573
95242,12,2017,Elec- Agricultural,Y,477,1122985,2354
95245,10,2017,Elec- Agricultural,Y,0,0,NA
95245,11,2017,Elec- Agricultural,Y,0,0,NA
95245,12,2017,Elec- Agricultural,Y,0,0,NA
95246,10,2017,Elec- Agricultural,Y,0,0,NA
95246,11,2017,Elec- Agricultural,Y,0,0,NA
95246,12,2017,Elec- Agricultural,Y,0,0,NA
95247,10,2017,Elec- Agricultural,Y,0,0,NA
95247,11,2017,Elec- Agricultural,Y,0,0,NA
95247,12,2017,Elec- Agricultural,Y,0,0,NA
